BusinessEntityID,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,BikeBuyer 
5876,M,50001-75000,M,2,1,High School,Professional,1,2,0
5878,M,75001-100000,M,2,1,High School,Professional,1,2,1
5901,M,75001-100000,F,1,0,Graduate Degree,Management,1,0,1
5903,M,50001-75000,F,2,1,Partial College,Professional,1,2,0
5908,M,50001-75000,M,0,0,Partial College,Skilled Manual,1,2,1
5910,M,50001-75000,M,4,3,Bachelors ,Professional,1,0,0
5933,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,0
5937,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
5942,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
5967,M,75001-100000,M,1,0,Partial College,Skilled Manual,1,1,1
5978,M,50001-75000,M,4,0,Graduate Degree,Management,0,2,0
6003,M,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
6012,M,50001-75000,M,2,0,Graduate Degree,Professional,1,0,1
6035,M,25001-50000,M,0,0,Bachelors ,Professional,1,0,0
5743,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1
5761,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0
5775,M,25001-50000,F,4,3,High School,Skilled Manual,1,3,0
5786,M,75001-100000,M,1,0,Graduate Degree,Professional,1,0,1
5793,M,50001-75000,M,4,0,Bachelors ,Management,1,2,0
5800,M,25001-50000,M,3,3,Partial College,Clerical,1,0,0
5818,M,75001-100000,F,3,4,High School,Management,1,4,0
5825,M,50001-75000,F,4,4,Bachelors ,Professional,1,3,0
5861,M,25001-50000,M,2,0,Partial College,Clerical,0,2,0
5868,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
5875,M,75001-100000,F,4,2,Partial College,Professional,1,2,0
5911,M,0-25000,F,0,0,Bachelors ,Clerical,1,0,1
5918,M,75001-100000,M,5,0,Bachelors ,Management,1,2,0
5925,M,50001-75000,M,2,1,Bachelors ,Management,0,0,0
5936,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,2,0
5943,M,75001-100000,F,0,0,Bachelors ,Professional,1,3,0
5950,M,50001-75000,M,2,0,High School,Professional,0,2,0
5968,M,25001-50000,M,3,0,Partial College,Professional,0,2,1
6000,M,50001-75000,M,2,1,Partial College,Professional,0,2,0
6018,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,0
6025,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,1
6050,M,50001-75000,F,4,0,Graduate Degree,Management,0,2,1
5896,M,50001-75000,M,3,1,High School,Professional,0,0,1
5915,M,50001-75000,M,2,1,Partial College,Professional,1,1,1
5579,M,75001-100000,M,0,0,Bachelors ,Professional,1,2,1
5947,M,50001-75000,F,5,4,Partial College,Skilled Manual,1,3,0
5964,M,25001-50000,M,4,0,High School,Professional,0,2,0
5966,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,1
5983,M,greater than 100000,F,4,5,High School,Management,1,3,1
6015,M,75001-100000,F,2,0,Partial High School,Skilled Manual,1,2,0
6030,M,25001-50000,M,0,0,High School,Skilled Manual,0,2,0
6032,M,25001-50000,M,4,0,High School,Professional,0,2,0
5596,M,25001-50000,M,2,2,Partial College,Clerical,0,2,1
5598,M,50001-75000,M,3,1,High School,Professional,1,1,0
6096,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,1
6100,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,0
6130,M,75001-100000,F,5,5,Bachelors ,Professional,1,4,0
5613,M,25001-50000,M,1,0,Partial College,Clerical,1,1,0
6149,M,0-25000,M,3,0,Partial College,Manual,0,2,0
6164,M,0-25000,F,2,1,Partial High School,Clerical,1,2,1
5906,M,25001-50000,F,3,0,Partial College,Skilled Manual,0,2,1
5923,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,1
5924,M,50001-75000,M,4,0,Graduate Degree,Management,1,2,0
5938,M,0-25000,F,0,0,Bachelors ,Clerical,0,0,1
5941,M,50001-75000,M,4,2,Partial College,Professional,1,1,0
5955,M,greater than 100000,F,0,5,Partial High School,Management,1,4,1
5973,M,25001-50000,M,0,0,Partial College,Skilled Manual,0,2,0
5988,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,0
5991,M,75001-100000,M,1,0,Graduate Degree,Professional,1,0,1
6023,M,50001-75000,M,3,0,Partial College,Professional,0,2,0
6038,M,25001-50000,M,0,0,Graduate Degree,Skilled Manual,0,0,0
6041,M,greater than 100000,F,4,5,High School,Management,1,3,1
6056,M,0-25000,F,2,1,Partial High School,Clerical,1,2,0
6074,M,50001-75000,M,2,1,Partial College,Professional,0,1,1
6088,M,greater than 100000,F,3,4,Partial College,Professional,1,4,0
6105,M,greater than 100000,M,3,1,Bachelors ,Management,1,3,1
5369,M,25001-50000,M,2,0,Bachelors ,Management,0,2,1
5370,M,25001-50000,M,5,0,Partial High School,Clerical,0,2,0
5373,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
5387,M,50001-75000,M,4,3,Bachelors ,Professional,1,0,0
5388,M,75001-100000,M,0,0,Bachelors ,Professional,0,2,1
5405,M,25001-50000,M,5,0,High School,Professional,1,4,1
5406,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
5907,M,greater than 100000,F,4,1,Bachelors ,Management,1,4,1
5921,M,0-25000,F,4,0,High School,Manual,0,2,0
5590,M,50001-75000,M,0,0,Partial College,Skilled Manual,1,2,0
5954,M,75001-100000,M,5,5,Graduate Degree,Management,0,3,0
6004,M,75001-100000,M,2,3,Graduate Degree,Management,1,3,0
6007,M,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,0
6008,M,75001-100000,M,4,3,Bachelors ,Management,1,0,0
6040,M,greater than 100000,F,2,5,Partial College,Management,0,3,0
6057,M,50001-75000,M,5,0,Graduate Degree,Professional,1,0,1
6058,M,greater than 100000,F,1,3,Partial College,Professional,1,3,1
6121,M,50001-75000,F,2,1,Bachelors ,Management,1,0,1
6125,M,25001-50000,F,1,0,High School,Clerical,1,1,1
5604,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,1
5917,M,75001-100000,F,5,4,Partial College,Professional,1,3,0
5951,M,50001-75000,M,2,1,High School,Professional,1,2,1
5953,M,25001-50000,M,4,0,High School,Professional,1,2,0
5958,M,25001-50000,F,2,2,Partial College,Clerical,1,0,1
5960,M,50001-75000,M,0,0,Partial College,Skilled Manual,1,2,0
5992,M,75001-100000,M,5,4,Partial College,Professional,1,3,0
6017,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,0
6019,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0
6028,M,greater than 100000,M,0,1,Graduate Degree,Management,1,4,0
6053,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
6060,M,75001-100000,M,2,0,Partial College,Skilled Manual,1,2,1
6085,M,25001-50000,M,0,0,Graduate Degree,Clerical,1,0,1
6092,M,75001-100000,M,2,0,Partial High School,Skilled Manual,1,2,0
6094,M,0-25000,F,1,0,Partial College,Manual,1,0,0
6117,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0
6128,M,25001-50000,F,0,0,Partial College,Clerical,0,1,1
6151,M,greater than 100000,F,2,3,High School,Professional,1,4,0
6160,M,0-25000,F,4,2,Partial High School,Manual,1,2,0
6162,M,greater than 100000,F,3,4,High School,Professional,0,4,1
6185,M,75001-100000,F,3,2,Partial College,Professional,1,1,1
6194,M,50001-75000,M,3,1,High School,Professional,0,2,0
5920,M,75001-100000,F,3,3,Bachelors ,Professional,1,0,1
5416,M,25001-50000,M,0,0,Graduate Degree,Clerical,1,0,1
5427,M,0-25000,M,2,0,Partial College,Manual,1,1,0
5952,M,75001-100000,F,4,2,Partial College,Professional,1,2,0
5970,M,50001-75000,M,3,1,Partial High School,Skilled Manual,0,3,1
5977,M,75001-100000,F,4,0,Bachelors ,Management,1,2,1
6027,M,0-25000,F,2,0,Partial College,Manual,1,1,0
6045,M,0-25000,M,1,0,Graduate Degree,Manual,1,0,0
6059,M,0-25000,M,2,1,High School,Skilled Manual,0,2,0
6077,M,50001-75000,M,0,0,Bachelors ,Professional,0,1,0
6084,M,50001-75000,M,4,3,High School,Professional,1,1,0
6095,M,50001-75000,F,2,2,Bachelors ,Skilled Manual,1,1,1
6102,M,greater than 100000,M,0,5,High School,Management,1,4,1
6109,M,50001-75000,M,2,1,Bachelors ,Management,1,0,1
6184,M,0-25000,F,2,0,Partial College,Manual,1,1,0
6202,M,0-25000,F,0,0,Bachelors ,Clerical,0,0,1
6209,M,25001-50000,M,1,0,High School,Clerical,0,2,0
5412,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,0,0,0
5946,M,0-25000,M,1,0,Bachelors ,Manual,1,0,0
5963,M,25001-50000,M,2,1,Partial High School,Skilled Manual,1,2,0
5980,M,75001-100000,M,2,0,Graduate Degree,Professional,1,0,1
5982,M,75001-100000,M,2,1,Partial College,Professional,1,0,0
5414,M,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,0
6014,M,25001-50000,M,5,0,Partial High School,Clerical,0,2,0
6016,M,50001-75000,M,5,4,Graduate Degree,Professional,1,0,0
6031,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,0
6033,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
6065,M,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,0
6080,M,0-25000,F,2,0,Partial College,Manual,1,0,1
6097,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
6114,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
6131,M,0-25000,F,0,0,Partial College,Manual,1,1,1
6163,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,0,0,1
6165,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,1
6182,M,25001-50000,F,0,0,Bachelors ,Clerical,0,0,1
6199,M,0-25000,F,0,0,High School,Manual,0,1,0
6214,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
6233,M,50001-75000,M,5,4,Partial College,Skilled Manual,1,3,0
6248,M,75001-100000,F,2,0,Graduate Degree,Professional,1,0,1
6037,M,50001-75000,M,2,1,Bachelors ,Management,0,0,1
6042,M,50001-75000,M,4,2,Partial College,Professional,1,1,0
6067,M,greater than 100000,M,0,0,Graduate Degree,Management,1,4,1
6078,M,25001-50000,M,3,2,High School,Skilled Manual,1,2,1
6101,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1
6112,M,50001-75000,M,2,0,Graduate Degree,Professional,1,1,1
6135,M,75001-100000,F,0,5,High School,Management,1,2,1
6137,M,50001-75000,M,4,2,Bachelors ,Professional,1,2,1
6142,M,25001-50000,F,2,0,Partial College,Clerical,0,2,1
6144,M,50001-75000,M,5,4,Bachelors ,Professional,1,1,0
6146,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1
6167,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
6169,M,50001-75000,M,2,1,Partial College,Professional,1,2,1
6176,M,50001-75000,M,2,1,Partial College,Professional,1,2,0
6178,M,50001-75000,M,4,0,Bachelors ,Management,1,2,0
6203,M,75001-100000,M,1,2,Partial College,Professional,1,3,0
6210,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
6246,M,25001-50000,M,3,3,Bachelors ,Skilled Manual,1,2,0
6269,M,50001-75000,M,2,1,Bachelors ,Management,1,0,0
6271,M,50001-75000,M,1,0,Bachelors ,Professional,1,1,1
6276,M,75001-100000,F,2,0,Bachelors ,Professional,1,0,1
6278,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
6303,M,25001-50000,M,4,4,High School,Skilled Manual,1,3,0
6312,M,75001-100000,M,3,0,Partial College,Professional,0,2,1
6335,M,greater than 100000,F,1,3,Bachelors ,Management,1,3,0
5720,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,1
5855,M,50001-75000,F,3,2,Partial College,Professional,1,0,1
5587,M,50001-75000,M,5,0,Bachelors ,Management,1,3,0
5605,M,0-25000,F,3,3,High School,Manual,1,0,0
6123,M,50001-75000,M,2,1,Partial College,Professional,1,1,1
6155,M,25001-50000,M,1,0,Partial College,Clerical,1,1,0
6174,M,75001-100000,F,2,2,Bachelors ,Professional,1,0,1
6188,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
6206,M,0-25000,F,0,0,Partial High School,Manual,1,2,0
6223,M,50001-75000,M,1,0,Bachelors ,Professional,0,1,1
6224,M,greater than 100000,F,3,4,Graduate Degree,Management,1,4,0
6238,M,75001-100000,F,4,1,High School,Management,0,3,1
6241,M,25001-50000,F,4,3,High School,Skilled Manual,1,3,0
6256,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,1
6305,M,50001-75000,M,4,0,Bachelors ,Management,1,2,0
6306,M,25001-50000,F,3,3,Partial College,Clerical,0,2,0
6323,M,0-25000,F,2,1,Partial High School,Clerical,1,2,0
6324,M,25001-50000,M,3,3,Bachelors ,Skilled Manual,1,3,0
6341,M,75001-100000,F,4,1,Partial College,Professional,1,2,0
6359,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,1
6196,M,25001-50000,M,2,0,High School,Skilled Manual,1,2,0
6219,M,50001-75000,F,3,2,Partial College,Professional,1,0,1
6221,M,greater than 100000,F,3,4,Partial High School,Professional,1,4,0
6226,M,25001-50000,M,2,0,High School,Skilled Manual,1,2,1
6251,M,25001-50000,M,2,2,Bachelors ,Skilled Manual,1,0,1
6253,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,0
5624,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,0,1
5626,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
5651,M,greater than 100000,M,2,4,Graduate Degree,Management,1,2,0
5717,M,50001-75000,M,2,1,High School,Professional,1,2,0
5719,M,25001-50000,M,1,1,Bachelors ,Clerical,1,1,0
5785,M,50001-75000,F,4,4,Bachelors ,Professional,0,2,0
5858,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,1
5926,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
5928,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
5592,M,0-25000,M,1,0,Bachelors ,Manual,1,0,0
5594,M,50001-75000,M,1,0,Bachelors ,Professional,1,1,1
6262,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,2,0
6287,M,50001-75000,M,5,0,Bachelors ,Management,1,3,1
6294,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
6321,M,25001-50000,M,3,0,Partial College,Professional,0,2,1
6353,M,75001-100000,M,4,2,Partial College,Professional,1,1,0
6360,M,0-25000,F,3,0,High School,Skilled Manual,0,2,0
6362,M,75001-100000,F,5,1,High School,Management,1,4,0
6385,M,75001-100000,M,0,5,High School,Management,0,2,0
6181,M,50001-75000,M,0,0,Partial College,Professional,1,2,0
6198,M,25001-50000,M,1,0,Partial College,Clerical,1,1,0
6213,M,50001-75000,M,2,0,High School,Professional,0,2,1
6215,M,75001-100000,F,4,4,Bachelors ,Professional,1,0,1
6217,M,greater than 100000,M,4,5,High School,Professional,1,3,0
6230,M,25001-50000,F,2,2,Partial College,Clerical,0,0,0
6232,M,25001-50000,M,3,0,Partial College,Professional,0,2,0
6247,M,75001-100000,M,4,3,High School,Professional,1,2,0
6264,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,2,1
6266,M,75001-100000,M,0,0,Bachelors ,Professional,1,0,1
6283,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,1
6298,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,1,0
6300,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
6332,M,50001-75000,M,2,1,Partial College,Professional,1,1,0
6334,M,25001-50000,M,2,2,Bachelors ,Skilled Manual,1,0,1
6347,M,75001-100000,F,0,5,High School,Management,1,4,1
6349,M,0-25000,M,2,0,High School,Manual,0,2,1
6364,M,greater than 100000,F,3,4,Partial College,Professional,0,3,1
6366,M,75001-100000,F,5,5,Graduate Degree,Management,1,2,0
6398,M,50001-75000,M,4,0,Bachelors ,Management,1,2,0
5630,M,25001-50000,M,1,1,Graduate Degree,Skilled Manual,1,0,1
5632,M,50001-75000,M,4,0,Bachelors ,Management,1,2,0
5379,M,25001-50000,M,2,0,Bachelors ,Management,1,2,1
5381,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,0,1
5394,M,0-25000,M,2,0,Partial College,Manual,1,1,1
5396,M,25001-50000,M,2,0,High School,Skilled Manual,0,2,0
6054,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,1
6068,M,25001-50000,M,0,0,Graduate Degree,Skilled Manual,1,0,1
6079,M,75001-100000,M,1,0,Partial College,Skilled Manual,1,1,1
6086,M,25001-50000,F,3,0,Graduate Degree,Clerical,1,0,0
6093,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
6111,M,greater than 100000,F,1,3,Bachelors ,Management,1,2,0
6118,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
6161,M,50001-75000,M,2,1,Partial College,Professional,1,1,0
6193,M,25001-50000,F,4,0,Graduate Degree,Clerical,1,0,1
6293,M,25001-50000,M,2,0,Partial College,Clerical,0,1,0
6329,M,25001-50000,F,2,0,Partial College,Clerical,0,2,1
6336,M,25001-50000,M,1,0,Partial College,Clerical,1,1,0
6343,M,25001-50000,F,0,0,Bachelors ,Clerical,1,0,1
6354,M,50001-75000,F,2,0,High School,Skilled Manual,1,2,1
6386,M,75001-100000,M,0,0,Bachelors ,Professional,1,4,0
6393,M,25001-50000,M,0,0,Graduate Degree,Skilled Manual,1,0,1
6404,M,25001-50000,M,3,3,Partial College,Clerical,1,1,0
6411,M,greater than 100000,M,4,5,High School,Professional,0,3,0
6429,M,25001-50000,M,3,3,Partial College,Clerical,0,0,0
6443,M,75001-100000,M,0,0,Bachelors ,Professional,1,4,0
6189,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,0
5621,M,greater than 100000,M,0,5,High School,Management,1,4,1
6225,M,0-25000,F,3,2,Partial High School,Manual,1,1,1
6258,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
6275,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,0
6290,M,greater than 100000,F,1,2,Bachelors ,Management,1,3,1
6307,M,0-25000,F,0,0,Partial College,Manual,1,0,1
6322,M,75001-100000,F,0,0,Bachelors ,Professional,1,3,1
6339,M,50001-75000,M,5,0,Bachelors ,Management,1,3,1
6357,M,75001-100000,F,0,0,Bachelors ,Professional,1,3,0
6358,M,0-25000,F,0,0,Partial College,Manual,0,1,0
6372,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,1
6375,M,50001-75000,M,3,1,High School,Professional,1,0,1
6389,M,25001-50000,M,1,0,Partial College,Clerical,1,1,0
6390,M,50001-75000,M,2,1,Bachelors ,Management,1,0,1
6407,M,25001-50000,M,4,0,High School,Professional,1,2,0
6408,M,50001-75000,M,3,1,High School,Professional,0,2,0
6422,M,25001-50000,M,2,0,Partial College,Clerical,0,2,0
6458,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,0,1
6475,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,1
5622,M,25001-50000,M,4,2,High School,Skilled Manual,1,2,1
6227,M,25001-50000,M,4,0,High School,Professional,0,2,0
6234,M,greater than 100000,M,4,5,High School,Professional,1,3,1
6245,M,25001-50000,M,2,0,Partial College,Clerical,1,1,1
6252,M,75001-100000,M,1,2,Partial College,Professional,1,3,1
6259,M,50001-75000,F,4,4,Bachelors ,Professional,0,3,0
6270,M,0-25000,M,2,0,Partial College,Manual,1,1,0
6295,M,50001-75000,M,4,2,Partial College,Professional,0,1,0
6302,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
6320,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,1
5641,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,1
6363,M,greater than 100000,F,3,5,Partial High School,Professional,0,4,0
6370,M,50001-75000,M,2,1,High School,Professional,1,2,1
6388,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,1,1
6402,M,greater than 100000,M,1,1,Graduate Degree,Management,1,2,1
5716,M,75001-100000,M,0,0,Bachelors ,Professional,1,3,0
6445,M,50001-75000,M,2,1,Partial College,Professional,1,1,1
6452,M,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,1
6463,M,50001-75000,M,2,0,Graduate Degree,Management,1,1,1
6495,M,50001-75000,M,2,2,Bachelors ,Professional,1,1,0
6513,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,2,1
6520,M,0-25000,M,2,1,Partial High School,Clerical,1,2,1
6250,M,50001-75000,M,1,1,Graduate Degree,Skilled Manual,1,0,1
6263,M,greater than 100000,F,0,5,Partial High School,Management,1,4,1
6265,M,greater than 100000,F,5,5,Bachelors ,Professional,1,4,0
6267,M,75001-100000,M,5,0,Graduate Degree,Skilled Manual,0,0,0
6297,M,75001-100000,M,3,4,Bachelors ,Management,0,3,0
6299,M,0-25000,F,0,0,Partial College,Manual,1,1,1
6331,M,50001-75000,M,2,1,Partial High School,Skilled Manual,1,2,0
6348,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
6365,M,50001-75000,M,2,1,High School,Professional,1,2,0
6367,M,greater than 100000,M,3,4,Partial College,Professional,1,2,1
6380,M,50001-75000,M,2,1,Bachelors ,Management,1,0,0
6384,M,50001-75000,M,3,3,Bachelors ,Professional,1,2,0
6397,M,50001-75000,M,4,4,Bachelors ,Skilled Manual,1,3,0
6399,M,75001-100000,M,5,0,Graduate Degree,Skilled Manual,1,0,0
6431,M,50001-75000,M,2,0,High School,Professional,0,2,0
6465,M,75001-100000,M,2,0,Partial High School,Skilled Manual,1,2,0
6467,M,50001-75000,M,0,0,Bachelors ,Professional,1,3,1
6482,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,1
6497,M,50001-75000,M,0,0,Graduate Degree,Professional,0,0,0
6499,M,greater than 100000,M,4,3,Bachelors ,Management,1,3,1
6501,M,75001-100000,M,0,0,Partial College,Professional,1,1,0
6514,M,50001-75000,M,0,0,Graduate Degree,Professional,1,0,0
6516,M,25001-50000,M,0,0,Bachelors ,Professional,0,1,0
6531,M,0-25000,M,4,4,High School,Manual,0,2,0
5862,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0
5996,M,50001-75000,M,4,2,Partial College,Professional,1,1,0
6064,M,50001-75000,F,4,0,Graduate Degree,Management,0,2,1
6147,M,25001-50000,M,2,0,High School,Skilled Manual,1,2,0
5715,M,0-25000,M,1,0,Bachelors ,Clerical,1,0,0
6400,M,greater than 100000,M,5,5,High School,Management,1,4,0
6434,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,0,1
6447,M,50001-75000,M,4,2,Bachelors ,Professional,1,2,0
6464,M,0-25000,M,0,0,Partial High School,Manual,0,1,1
6466,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
6483,M,25001-50000,M,2,2,Partial College,Manual,0,0,1
6498,M,50001-75000,M,5,0,Graduate Degree,Professional,1,0,0
6500,M,25001-50000,F,0,0,Graduate Degree,Clerical,0,0,1
6515,M,greater than 100000,M,3,4,Partial College,Professional,1,4,0
6549,M,50001-75000,M,4,2,Partial College,Professional,1,2,1
6564,M,50001-75000,M,2,0,High School,Professional,0,2,1
6566,M,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
6581,M,greater than 100000,M,3,4,Partial College,Professional,1,4,1
6583,M,25001-50000,M,0,0,Bachelors ,Professional,1,0,1
6600,M,50001-75000,M,5,4,Partial College,Professional,1,3,0
6632,M,25001-50000,M,2,1,High School,Professional,0,2,0
6634,M,75001-100000,M,5,4,Partial College,Professional,1,3,0
6346,M,25001-50000,M,3,2,High School,Skilled Manual,1,2,1
6378,M,75001-100000,F,1,0,Graduate Degree,Professional,1,0,1
6401,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
6403,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,1
6410,M,0-25000,M,2,1,Partial High School,Clerical,1,2,0
6437,M,25001-50000,M,2,0,High School,Skilled Manual,0,2,0
6446,M,75001-100000,M,4,0,Graduate Degree,Skilled Manual,0,0,0
6478,M,0-25000,M,0,0,Bachelors ,Clerical,1,0,1
6480,M,greater than 100000,M,2,2,Graduate Degree,Management,1,2,0
6503,M,50001-75000,M,4,0,Bachelors ,Management,1,2,1
6505,M,25001-50000,M,3,0,High School,Skilled Manual,0,2,1
6510,M,greater than 100000,M,2,4,Partial College,Professional,1,3,1
6512,M,0-25000,M,1,0,Bachelors ,Manual,1,0,0
6535,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
6578,M,25001-50000,M,3,0,High School,Skilled Manual,1,2,1
